Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice
978,120,FV,35.0,4274,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,104.32938643702906,Gd,TA,PConc,Gd,TA,No,GLQ,1106,Unf,135,1241,GasA,Ex,Y,SBrkr,0,1241,1,1,1,1,1,Gd,Typ,0,Attchd,Fin,2,TA,TA,Y,0,116,11,2007,New,Partial,199900
55,80,RL,60.0,7134,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,384,GasA,TA,Y,SBrkr,0,1360,0,1,0,3,1,TA,Min1,1,Detchd,Unf,2,TA,TA,Y,0,50,2,2007,WD,Normal,130000
147,30,RM,51.0,6120,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,209,Unf,506,715,GasA,TA,Y,FuseA,0,875,1,1,0,2,1,TA,Typ,0,Detchd,Unf,1,Fa,TA,Y,48,0,11,2009,WD,Normal,105000
503,20,RL,70.0,9170,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,698,GLQ,420,1214,GasA,Ex,Y,SBrkr,0,1214,1,1,0,2,1,TA,Typ,0,Detchd,Unf,2,Fa,Fa,Y,0,0,4,2007,WD,Normal,140000
1441,70,RL,79.0,11526,Pave,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,0,Unf,588,588,GasA,Fa,Y,SBrkr,748,2555,0,2,0,3,1,TA,Min1,1,Detchd,Fin,2,TA,TA,Y,431,0,9,2008,WD,Normal,191000
1301,60,RL,70.01578947368421,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,284,978,GasA,Ex,Y,SBrkr,978,1983,0,2,1,3,1,Gd,Typ,1,Attchd,Fin,2,TA,TA,Y,0,0,5,2009,WD,Normal,225000
1087,160,RM,70.01578947368421,1974,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,334,Unf,212,546,GasA,TA,Y,SBrkr,546,1092,0,1,1,3,1,TA,Typ,0,Attchd,RFn,1,TA,TA,Y,120,96,5,2010,WD,Normal,83500
1296,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,36,1052,GasA,Gd,Y,SBrkr,0,1052,1,1,1,3,1,TA,Typ,0,Attchd,RFn,1,TA,TA,Y,356,0,11,2006,WD,Normal,138500
469,20,RL,98.0,11428,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1626,1626,GasA,Ex,Y,SBrkr,0,1634,0,2,0,3,1,Gd,Typ,1,Attchd,RFn,3,TA,TA,Y,0,44,5,2007,WD,Normal,250000
761,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,612,Unf,252,864,GasA,Ex,Y,SBrkr,0,864,0,1,0,2,1,TA,Typ,0,Detchd,Unf,1,Ex,Ex,Y,0,0,10,2009,WD,Normal,127500
203,50,RL,50.0,7000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,BrkTil,Fa,TA,No,LwQ,617,Unf,0,617,GasA,Gd,Y,SBrkr,445,1310,0,2,0,2,1,TA,Min1,0,Attchd,Unf,1,TA,TA,Y,0,0,5,2006,COD,Normal,112000
751,50,RM,55.0,8800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,576,576,GasA,Gd,Y,SBrkr,348,1140,0,1,0,3,1,TA,Min2,0,,,0,,,N,0,160,6,2010,WD,Normal,96500
215,60,RL,70.01578947368421,10900,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,153.0,TA,TA,CBlock,Gd,TA,No,GLQ,378,Unf,311,689,GasA,Ex,Y,SBrkr,703,1392,0,1,1,3,1,TA,Typ,0,Attchd,Fin,1,TA,TA,Y,0,36,3,2010,WD,Normal,161750
253,60,RL,65.0,8366,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,798,798,GasA,Ex,Y,SBrkr,842,1640,0,2,1,3,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,138,45,12,2008,WD,Normal,173000
656,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,381.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,525,525,GasA,TA,Y,SBrkr,567,1092,0,1,1,3,1,TA,Typ,0,Detchd,Unf,1,TA,TA,Y,0,0,3,2010,WD,Family,88000
1234,20,RL,70.01578947368421,12160,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,188,1188,GasA,Fa,Y,SBrkr,0,1188,1,1,0,3,1,TA,Typ,0,Attchd,RFn,2,TA,TA,Y,0,0,5,2010,COD,Abnorml,142000
682,50,RH,55.0,4500,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,Rec,182,Unf,611,793,GasA,Ex,Y,SBrkr,672,1520,0,1,0,3,1,TA,Typ,0,Detchd,Unf,1,TA,TA,Y,0,0,7,2009,WD,Abnorml,159434
1080,20,RL,65.0,8775,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495,Unf,495,990,GasA,Gd,Y,SBrkr,0,990,0,1,0,3,1,TA,Typ,0,Attchd,Unf,1,TA,TA,Y,0,64,4,2007,WD,Normal,126000
1228,20,RL,72.0,8872,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,317,912,GasA,Ex,Y,SBrkr,0,912,1,1,0,2,1,Gd,Typ,0,Detchd,Unf,2,TA,TA,Y,0,240,12,2008,WD,Normal,147000
173,160,RL,44.0,5306,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,495,Rec,354,1064,GasA,Gd,Y,SBrkr,703,1767,1,2,0,2,1,Gd,Typ,1,Attchd,RFn,2,Gd,TA,Y,441,35,6,2006,WD,Normal,239000
1118,20,RL,57.0,9764,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,192,894,GasA,Ex,Y,SBrkr,0,894,1,1,0,3,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,0,0,5,2008,WD,Normal,130000
227,60,RL,82.0,9950,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,565,Unf,638,1203,GasA,Ex,Y,SBrkr,1306,2520,0,2,1,4,1,Gd,Typ,1,Attchd,RFn,3,TA,TA,Y,224,114,6,2007,WD,Abnorml,290000
336,190,RL,70.01578947368421,164660,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249,BLQ,103,1499,GasA,Ex,Y,SBrkr,167,1786,2,2,0,3,1,TA,Typ,2,Attchd,Fin,2,TA,TA,Y,670,0,8,2008,WD,Normal,228950
1077,50,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626,Unf,170,796,GasA,Gd,Y,SBrkr,370,1466,0,2,0,3,1,Gd,Min1,1,Attchd,Unf,2,TA,TA,Y,436,21,4,2006,WD,Normal,170000
251,30,RL,55.0,5350,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,0.0,TA,Po,CBlock,TA,TA,No,Unf,0,Unf,728,728,GasA,Ex,Y,SBrkr,0,1306,0,1,0,3,1,Fa,Mod,0,,,0,,,Y,263,0,5,2010,WD,Normal,76500
810,75,RM,90.0,8100,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,849,849,GasA,TA,N,FuseA,1063,2138,0,2,0,2,3,TA,Typ,0,Detchd,Unf,2,Fa,Po,N,40,156,11,2009,WD,Normal,106000
1195,60,RL,80.0,9364,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,292,663,GasA,TA,Y,SBrkr,689,1352,0,1,1,4,1,TA,Typ,0,Attchd,Fin,1,TA,TA,Y,379,36,3,2010,WD,Normal,158000
987,50,RM,59.0,5310,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,0,Unf,485,485,GasA,Gd,Y,SBrkr,634,1635,0,1,0,2,1,Gd,Typ,0,Attchd,Unf,1,Fa,TA,Y,394,0,6,2006,WD,Normal,117000
690,120,RL,61.0,7577,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,20,Unf,1342,1362,GasA,Ex,Y,SBrkr,0,1362,0,2,0,2,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,192,28,6,2007,WD,Normal,194700
607,20,RL,82.0,12464,Pave,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,732,Unf,308,1040,GasA,Gd,Y,SBrkr,0,1040,1,1,0,3,1,Gd,Typ,0,Detchd,Unf,2,TA,TA,Y,168,0,11,2009,WD,Normal,152000
750,50,RL,50.0,8405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,Slab,,,,,0,,0,0,Wall,TA,N,FuseF,441,1529,0,2,0,4,1,TA,Mod,0,Detchd,Unf,1,TA,TA,N,92,0,4,2009,WD,Normal,98000
1342,20,RL,66.0,13695,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,300,1114,GasA,Ex,Y,SBrkr,0,1114,1,1,0,3,1,Gd,Typ,0,Detchd,Unf,2,TA,TA,Y,0,78,7,2008,WD,Normal,155000
711,30,RL,56.0,4130,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,270,270,GasA,Gd,Y,SBrkr,0,729,0,1,0,2,1,TA,Maj2,0,,,0,,,N,0,0,7,2008,WD,Normal,52000
205,50,RM,50.0,3500,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,312,Unf,408,720,GasA,TA,Y,SBrkr,564,1284,0,1,1,2,1,TA,Typ,0,Detchd,Unf,1,TA,TA,Y,0,35,4,2009,WD,Normal,110000
269,30,RM,71.0,6900,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Rec,212,740,GasA,Ex,Y,SBrkr,0,778,0,1,0,2,1,TA,Typ,1,Detchd,Fin,1,Ex,Ex,Y,0,25,2,2008,WD,Normal,120500
518,60,RL,79.0,10208,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,921.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1264,1264,GasA,Ex,Y,SBrkr,1067,2344,0,2,1,3,1,Gd,Typ,1,Attchd,RFn,3,TA,TA,Y,220,0,7,2009,WD,Normal,265000
853,75,RL,53.0,7128,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Rec,364,Unf,554,918,GasA,Gd,Y,SBrkr,728,1646,0,2,0,4,1,TA,Typ,2,Detchd,Unf,1,TA,TA,Y,0,0,8,2007,WD,Normal,164000
1173,160,FV,35.0,4017,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,625,625,GasA,Ex,Y,SBrkr,625,1250,0,2,1,2,1,Gd,Typ,0,Detchd,Fin,2,TA,TA,Y,0,54,3,2008,WD,Normal,171900
65,60,RL,70.01578947368421,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739,Unf,318,1057,GasA,Ex,Y,SBrkr,977,2034,1,2,1,3,1,Gd,Typ,0,Attchd,RFn,2,TA,TA,Y,576,36,2,2009,WD,Normal,219500
743,20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,108.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1349,1349,GasA,Ex,Y,SBrkr,0,1349,0,2,0,3,1,TA,Typ,0,Attchd,Unf,2,TA,TA,Y,120,55,12,2007,WD,Normal,179000
39,20,RL,68.0,7922,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,731,Unf,326,1057,GasA,TA,Y,SBrkr,0,1057,1,1,0,3,1,Gd,Typ,0,Detchd,Unf,1,TA,TA,Y,0,52,1,2010,WD,Abnorml,109000
1251,20,RL,93.0,11160,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065,Unf,1045,2110,GasA,Ex,Y,SBrkr,0,2110,1,2,1,3,1,Ex,Typ,2,Attchd,Fin,2,TA,TA,Y,0,0,4,2010,WD,Normal,244000
609,70,RL,78.0,12168,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,428,Unf,537,965,GasA,TA,Y,SBrkr,1254,3194,0,2,1,4,1,TA,Typ,2,Basment,Unf,2,TA,TA,Y,0,0,9,2007,WD,Alloca,359100
602,50,RM,50.0,9000,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,780,780,GasA,TA,Y,SBrkr,595,1375,0,1,1,3,1,Gd,Typ,1,Detchd,Unf,1,TA,TA,P,0,162,12,2007,WD,Normal,141000
1177,20,RL,37.0,6951,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658,Unf,218,876,GasA,TA,Y,SBrkr,0,923,1,1,0,3,1,TA,Typ,0,Attchd,Unf,1,TA,TA,Y,362,0,10,2008,WD,Normal,119500
1401,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,862,862,GasA,TA,Y,SBrkr,208,1158,0,1,0,3,1,TA,Typ,1,BuiltIn,RFn,1,TA,TA,Y,0,0,7,2008,WD,Normal,120000
5,60,RL,84.0,14260,Pave,IR1,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,350.0,Gd,TA,PConc,Gd,TA,Av,GLQ,655,Unf,490,1145,GasA,Ex,Y,SBrkr,1053,2198,1,2,1,4,1,Gd,Typ,1,Attchd,RFn,3,TA,TA,Y,192,84,12,2008,WD,Normal,250000
542,60,RL,70.01578947368421,11000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,969,969,GasA,Ex,Y,SBrkr,1288,2285,0,2,1,4,1,Gd,Typ,1,BuiltIn,Fin,3,TA,TA,Y,0,56,6,2007,WD,Normal,248000
1071,20,RL,72.0,10152,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586,Unf,462,1048,GasA,TA,Y,SBrkr,0,1048,1,1,0,3,1,TA,Typ,0,Attchd,Unf,1,TA,TA,Y,0,20,6,2007,WD,Normal,135000
15,20,RL,70.01578947368421,10920,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,MetalSd,MetalSd,212.0,TA,TA,CBlock,TA,TA,No,BLQ,733,Unf,520,1253,GasA,TA,Y,SBrkr,0,1253,1,1,1,2,1,TA,Typ,1,Attchd,RFn,1,TA,TA,Y,0,213,5,2008,WD,Normal,157000
1052,20,RL,103.0,11175,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1316,1316,GasA,Ex,Y,SBrkr,0,1316,0,2,0,3,1,Gd,Typ,1,Attchd,Fin,2,TA,TA,Y,0,20,10,2007,New,Partial,200141
1309,20,RM,100.0,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,172,924,GasA,Ex,Y,SBrkr,0,1122,1,1,0,2,1,Gd,Typ,0,Attchd,Unf,2,TA,TA,Y,0,36,5,2008,WD,Normal,147000
1226,80,RL,65.0,10482,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,81,588,GasA,Ex,Y,SBrkr,0,1138,0,1,0,3,1,TA,Typ,0,Attchd,RFn,1,TA,TA,Y,224,0,6,2007,WD,Normal,145000
1204,20,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1630,1630,GasA,Ex,Y,SBrkr,0,1630,0,2,0,3,1,Gd,Typ,1,Attchd,Unf,2,TA,TA,Y,74,234,10,2009,WD,Normal,213000
820,120,RL,44.0,6371,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733,Unf,625,1358,GasA,Ex,Y,SBrkr,0,1358,1,2,0,2,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,192,35,6,2010,New,Partial,224000
1057,120,RL,43.0,7052,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,705,1364,GasA,Ex,Y,SBrkr,0,1364,1,2,0,2,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,192,36,6,2006,WD,Normal,185850
1328,20,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,175,816,GasA,Ex,Y,SBrkr,0,816,0,1,0,3,1,Gd,Typ,1,Attchd,Unf,1,TA,TA,Y,0,0,10,2008,WD,Normal,130500
525,60,RL,95.0,11787,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,594.0,Gd,TA,PConc,Gd,TA,No,GLQ,719,Unf,660,1379,GasA,Ex,Y,SBrkr,1015,2398,1,2,1,3,1,Gd,Typ,1,Attchd,Fin,3,TA,TA,Y,239,60,8,2007,WD,Normal,315750
545,60,RL,58.0,17104,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,554,Unf,100,654,GasA,Ex,Y,SBrkr,832,1496,1,2,1,3,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,100,24,9,2006,New,Partial,179665
93,30,RL,80.0,13360,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,713,Unf,163,876,GasA,Ex,Y,SBrkr,0,964,1,1,0,2,1,TA,Typ,0,Detchd,Unf,2,TA,TA,Y,0,0,8,2009,WD,Normal,163500
1104,20,RL,79.0,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655,Unf,0,655,GasA,Ex,Y,SBrkr,0,1194,0,1,0,3,1,TA,Typ,1,BuiltIn,Fin,2,TA,TA,Y,0,0,7,2006,WD,Normal,159500
900,20,RL,65.0,6993,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465,Unf,447,912,GasA,TA,Y,SBrkr,0,1236,0,1,0,3,1,TA,Typ,1,Attchd,Unf,1,TA,TA,Y,0,0,6,2006,WD,Normal,135000
